185,1,2016-09-21 09:19:57.779409,,Rangement classeurs 15 casiers en stratifie hêtre,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B050358,,18731,
186,1,2016-09-21 09:19:57.779409,,Rangement matérielles peinture PF,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B050381,,18026,
187,1,2016-09-21 09:19:57.779409,,Chaise skaï avec accoudoir,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,5.000,5.000,1,B010488,,19691,
188,1,2016-09-21 09:19:57.779409,,Lit poupée PF,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,5.000,5.000,1,B051444,,18734,
189,1,2016-09-21 09:19:57.779409,,Chaise en bois et métal,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,2.000,2.000,1,B013811,,18017,
190,1,2016-09-21 09:19:57.779409,,Tapis carré,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B031064,,18036,
191,1,2016-09-21 09:19:57.779409,,Table carré en stratifie et bois,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B302099,,18740,
192,1,2016-09-21 09:19:57.779409,,Tableau décoratif PF,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B030699,,19697,
193,1,2016-09-21 09:19:57.779409,,Ensemble chambre à couché poupée,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,20.000,20.000,1,B030576,,18019,
194,1,2016-09-21 09:19:57.779409,,Tableau blanc GF,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B290229,,18029,
195,1,2016-09-21 09:19:57.779409,,Table pour ordinateur PF,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B302138,,18033,
196,1,2016-09-21 09:19:57.779409,,Rideau,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,6.000,6.000,1,A080275,,18725,
197,1,2016-09-21 09:19:57.779409,,Climatiseur,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,2.000,2.000,1,A030025,,19688,
198,1,2016-09-21 09:19:57.779409,,Table fleure,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,5.000,5.000,1,B302097,,18738,
199,1,2016-09-21 09:19:57.779409,,Tableau décoratif MF,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,2.000,2.000,1,B030698,,19696,
200,1,2016-09-21 09:19:57.779409,,Chevalier de peinture,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,A010133,,18013,
201,1,2016-09-21 09:19:57.779409,,Horloge mural,2552,,Physical Locations / WH / Stock / Administration / 1er étage / PS1 :Maternelle RDC,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B051094,,18733,
202,1,2016-09-21 09:19:57.779409,,Placard vitré avec 2 portes MF,2600,,Physical Locations / WH / Stock / Administration / 1er étage / Salle de réunion 1 er étage primaire ,1,1,6,,2016-09-21 09:19:57.779409,2.000,2.000,1,B050504,,19682,
203,1,2016-09-21 09:19:57.779409,,Rangement à 3 niveaux,2561,,Emplacements physiques / WH / Stock / Maternelle / 1er étage / GS1,1,1,6,,2016-09-21 09:19:57.779409,1.000,1.000,1,B050380,,18025,
